"1","1","23%60#27%76#3%78#12%80#10%84#23%60#27%76#3%78#12%80#10%84#23%60#4%68#27%76#3%78#12%80#10%84#23%60#4%68#27%76#3%78#12%80#10%84#23%60#4%68#27%76#12%80#10%84#3%85#23%60#4%68#27%76#12%80#3%85#10%86#23%66#4%68#27%76#12%80#3%85#10%86#23%66#4%68#27%76#12%80#3%85#10%86#13%100#23%66#4%68#27%76#12%80#3%85#10%86#44%88#13%100#23%66#4%68#27%76#12%80#3%85#10%86#44%88#13%100#23%66#4%68#27%76#12%80#36%84#3%85#10%86#44%88#13%100#23%66#4%68#27%76#12%80#36%84#3%85#10%86#44%88#13%100#23%66#4%68#27%76#12%80#36%84#3%85#10%86#44%88#13%100#23%66#4%69#27%76#12%80#36%84#3%85#10%86#44%88#13%100#23%66#4%69#12%80#27%80#36%84#3%85#10%86#44%88#13%100#23%66#4%69#12%80#27%80#2%84#36%84#3%85#10%86#44%88#13%100#23%66#42%68#4%69#12%80#27%80#2%84#36%84#3%85#10%86#44%88#13%100#23%66#42%68#4%69#12%80#27%80#2%84#36%84#41%84#3%85#10%86#44%88#13%100#23%66#42%68#4%69#12%80#27%80#2%84#36%84#41%84#3%85#10%86#44%88#13%100#23%66#42%68#4%69#12%80#27%80#2%84#36%84#41%84#3%85#10%86#44%88#33%92#13%100#23%66#42%68#4%69#12%80#27%80#2%82#36%84#41%84#3%85#10%86#44%88#33%92#13%100#23%66#42%68#4%69#27%80#12%82#2%82#36%84#41%84#3%85#10%86#44%88#33%92#13%100#23%66#42%68#4%69#27%80#12%82#2%82#36%84#41%84#3%85#10%86#44%88#20%92#33%92#13%100#23%68#42%68#4%69#27%80#12%82#2%82#36%84#41%84#3%85#10%86#44%88#20%92#33%92#13%100#23%68#42%68#4%69#27%80#12%82#2%82#36%84#41%84#3%85#10%86#44%88#20%92#33%92#13%100#23%68#42%68#4%69#27%80#12%82#2%82#36%84#41%84#3%85#10%86#44%88#20%92#33%92#13%100#23%68#42%68#4%69#12%82#2%82#27%84#36%84#41%84#3%85#10%86#44%88#20%92#33%92#13%100#23%68#42%68#4%69#21%75#12%82#2%82#27%84#36%84#41%84#3%85#10%86#44%88#20%92#33%92#13%100#23%68#42%68#4%69#21%75#12%82#2%82#27%84#36%84#41%84#3%85#10%86#44%88#20%92#33%92#13%100#23%68#42%68#4%69#21%75#12%82#2%82#15%83#27%84#36%84#41%84#3%85#10%86#44%88#20%92#33%92#13%100#23%68#42%68#4%69#21%75#12%82#2%82#15%83#27%84#36%84#41%84#3%85#10%86#1%88#44%88#20%92#33%92#13%100#23%64#42%68#4%69#21%75#12%82#2%82#15%83#27%84#36%84#41%84#3%85#10%86#1%88#44%88#20%92#33%92#13%100#23%64#42%68#4%69#21%75#12%82#15%83#2%84#27%84#36%84#41%84#3%85#10%86#1%88#44%88#20%92#33%92#13%100#23%64#42%68#4%69#5%71#21%75#12%82#15%83#2%84#27%84#36%84#41%84#3%85#10%86#1%88#44%88#20%92#33%92#13%100#23%64#42%68#4%69#5%71#21%75#12%82#15%83#2%84#27%84#36%84#41%84#3%85#10%86#1%88#44%88#20%92#33%92#13%100#23%64#42%68#4%69#5%71#21%75#12%82#15%83#2%84#27%84#36%84#41%84#3%85#10%87#1%88#44%88#20%92#33%92#13%100#23%64#42%68#4%69#5%71#21%75#12%82#15%83#2%84#27%84#36%84#41%84#3%85#10%87#1%88#44%88#20%92#33%92#13%100#23%68#42%68#4%69#5%71#21%75#12%82#15%83#2%84#27%84#36%84#41%84#3%85#10%87#1%88#44%88#20%92#33%92#13%100#23%68#42%68#4%69#5%71#21%75#27%75#12%82#15%83#2%84#36%84#41%84#3%85#10%87#1%88#44%88#20%92#33%92#13%100#23%68#42%68#4%69#5%71#21%75#27%75#3%78#12%82#15%83#2%84#36%84#41%84#10%87#1%88#44%88#20%92#33%92#13%100#4%67#23%68#42%68#5%71#21%75#27%75#3%78#12%82#15%83#2%84#36%84#41%84#10%87#1%88#44%88#20%92#33%92#13%100#4%67#23%68#42%68#5%71#21%75#27%75#3%78#12%82#15%83#2%84#36%84#41%84#38%85#10%87#1%88#44%88#20%92#33%92#13%100#4%67#23%68#42%68#5%71#21%75#27%75#3%78#12%82#15%83#2%84#36%84#41%84#38%85#10%87#1%88#44%88#13%89#20%92#33%92#4%67#23%68#42%68#5%71#21%75#27%75#3%78#12%82#15%83#2%84#36%84#41%84#38%85#10%87#1%88#44%88#13%89#20%92#33%92#4%67#23%68#42%68#5%71#21%75#27%75#3%78#12%82#15%83#2%84#36%84#41%84#38%85#10%87#1%88#44%88#13%89#20%92#33%92#4%67#23%68#42%68#5%71#21%73#27%75#3%78#12%82#15%83#2%84#36%84#41%84#38%85#10%87#1%88#44%88#13%89#20%92#33%92#4%67#23%68#42%68#5%71#21%73#27%75#3%78#15%83#12%84#2%84#36%84#41%84#38%85#10%87#1%88#44%88#13%89#20%92#33%92#4%67#23%68#42%68#3%71#5%71#21%73#27%75#15%83#12%84#2%84#36%84#41%84#38%85#10%87#1%88#44%88#13%89#20%92#33%92#4%67#23%68#42%68#3%71#5%71#21%73#27%75#2%82#15%83#12%84#36%84#41%84#38%85#10%87#1%88#44%88#13%89#20%92#33%92#4%67#23%68#42%68#3%71#5%71#21%73#27%75#2%82#15%83#12%84#36%84#41%84#38%85#10%87#1%88#44%88#13%89#20%92#33%92#4%67#23%68#42%68#3%71#5%71#21%73#27%75#2%82#15%83#12%84#36%84#41%84#38%85#10%87#1%88#44%88#13%89#20%92#33%92#4%67#23%68#42%68#3%71#5%71#27%75#21%76#2%82#15%83#12%84#36%84#41%84#38%85#10%87#1%88#44%88#13%89#20%92#33%92#4%67#23%68#42%68#3%71#5%71#27%75#21%76#39%77#2%82#15%83#12%84#36%84#41%84#38%85#10%87#1%88#44%88#13%89#20%92#33%92#4%67#23%68#42%68#3%71#5%71#27%75#21%76#39%77#12%79#2%82#15%83#36%84#41%84#38%85#10%87#1%88#44%88#13%89#20%92#33%92#4%67#23%68#42%68#3%71#5%71#27%75#21%76#39%77#12%79#2%82#15%83#1%84#36%84#41%84#38%85#10%87#44%88#13%89#20%92#33%92#4%67#23%68#42%68#3%71#5%71#27%75#21%76#39%77#12%79#2%82#15%83#1%84#36%84#41%84#38%85#10%87#44%88#13%89#20%92#33%92#4%67#23%68#42%68#5%71#27%75#21%76#39%77#12%79#3%79#2%82#15%83#1%84#36%84#41%84#38%85#10%87#44%88#13%89#20%92#33%92#4%67#23%68#42%68#5%71#27%74#21%76#39%77#12%79#3%79#2%82#15%83#1%84#36%84#41%84#38%85#10%87#44%88#13%89#20%92#33%92#4%67#23%68#42%68#5%71#27%74#21%76#39%77#12%79#3%79#2%82#15%83#1%84#36%84#41%84#38%85#10%87#44%88#13%89#20%92#33%92#4%67#23%68#42%68#5%71#27%74#21%76#43%76#39%77#12%79#3%79#2%82#15%83#1%84#36%84#41%84#38%85#10%87#44%88#13%89#20%92#33%92#4%67#23%68#42%68#5%71#27%74#21%76#43%76#39%77#12%79#3%79#2%82#15%83#1%84#36%84#41%84#38%85#10%87#44%88#13%89#20%92#33%92#4%67#23%68#42%68#5%71#27%74#21%76#43%76#39%77#12%79#3%79#2%82#15%83#1%84#36%84#41%84#38%85#10%87#44%88#13%89#20%92#33%92#4%67#23%68#42%68#5%71#27%74#21%76#43%76#39%77#12%79#3%79#15%81#2%82#1%84#36%84#41%84#38%85#10%87#44%88#13%89#20%92#33%92#4%67#23%68#42%68#5%71#27%74#21%76#43%76#39%77#12%79#3%79#15%81#2%82#36%84#41%84#38%85#1%87#10%87#44%88#13%89#20%92#33%92#4%67#23%68#42%68#5%71#27%74#21%76#43%76#39%77#12%79#3%79#15%81#2%82#36%84#41%84#38%85#1%87#10%87#44%88#13%89#20%92#33%92#23%66#4%67#42%68#5%71#27%74#21%76#43%76#39%77#12%79#3%79#15%81#2%82#36%84#41%84#38%85#1%87#10%87#44%88#13%89#20%92#33%92#23%66#4%67#42%68#5%71#27%74#21%76#43%76#39%77#12%79#3%79#15%81#2%82#26%83#36%84#41%84#38%85#1%87#10%87#44%88#13%89#20%92#33%92#23%66#4%67#42%68#5%71#27%74#21%76#43%76#39%77#12%79#3%79#15%81#2%82#26%83#41%83#36%84#38%85#1%87#10%87#44%88#13%89#20%92#33%92#23%66#4%67#42%68#5%71#3%72#27%74#21%76#43%76#39%77#12%79#15%81#2%82#26%83#41%83#36%84#38%85#1%87#10%87#44%88#13%89#20%92#33%92#23%66#4%67#42%68#5%71#3%72#27%74#21%76#43%76#39%77#12%79#15%81#2%82#26%83#41%83#10%84#36%84#38%85#1%87#44%88#13%89#20%92#33%92#23%66#4%67#42%68#5%71#3%72#27%74#21%76#43%76#39%77#12%79#15%81#2%82#26%83#41%83#10%84#36%84#38%85#1%87#22%88#44%88#13%89#20%92#33%92#23%66#4%66#42%68#5%71#3%72#27%74#21%76#43%76#39%77#12%79#15%81#2%82#26%83#41%83#10%84#36%84#38%85#1%87#22%88#44%88#13%89#20%92#33%92#23%66#4%66#42%68#5%71#3%72#27%74#21%76#43%76#39%77#12%79#15%81#2%82#26%83#41%83#10%84#36%84#38%85#1%87#22%88#44%88#13%89#20%92#33%92#23%66#4%66#42%68#5%71#3%72#27%74#21%76#43%76#39%77#12%79#15%81#2%82#26%83#41%83#10%84#36%84#38%85#1%87#22%88#44%88#13%89#20%92#33%92#23%66#4%66#42%68#3%72#27%74#21%76#43%76#39%77#5%77#12%79#15%81#2%82#26%83#41%83#10%84#36%84#38%85#1%87#22%88#44%88#13%89#20%92#33%92#23%66#4%66#42%68#3%72#27%74#21%76#43%76#39%77#5%77#12%79#15%81#2%82#26%83#41%83#10%84#31%84#36%84#38%85#1%87#22%88#44%88#13%89#20%92#33%92#23%66#4%66#42%68#3%72#27%74#21%76#43%76#39%77#5%77#12%79#15%81#2%82#26%83#41%83#10%84#31%84#36%84#38%85#1%87#22%88#44%88#13%89#20%92#33%92#23%66#4%66#42%68#3%72#27%74#21%76#43%76#39%77#5%77#25%78#12%79#15%81#2%82#26%83#41%83#10%84#31%84#36%84#38%85#1%87#22%88#44%88#13%89#20%92#33%92#23%66#4%66#42%68#3%72#21%76#43%76#27%77#39%77#5%77#25%78#12%79#15%81#2%82#26%83#41%83#10%84#31%84#36%84#38%85#1%87#22%88#44%88#13%89#20%92#33%92#23%66#4%66#42%68#3%72#21%76#43%76#27%77#39%77#5%77#25%78#12%79#15%81#2%82#26%83#41%83#10%84#31%84#36%84#13%85#38%85#1%87#22%88#44%88#20%92#33%92#23%66#4%66#42%68#3%72#21%76#43%76#27%77#39%77#5%77#25%78#12%79#19%80#15%81#2%82#26%83#41%83#10%84#31%84#36%84#13%85#38%85#1%87#22%88#44%88#20%92#33%92#23%66#4%66#42%68#3%72#21%76#43%76#27%77#39%77#5%77#25%78#12%79#19%80#15%81#2%82#26%83#41%83#10%84#31%84#36%84#13%85#38%85#1%87#22%88#44%88#20%92#33%92#23%66#4%66#42%68#5%70#3%72#21%76#43%76#27%77#39%77#25%78#12%79#19%80#15%81#2%82#26%83#41%83#10%84#31%84#36%84#13%85#38%85#1%87#22%88#44%88#20%92#33%92#23%66#4%66#42%68#5%70#3%72#21%76#43%76#27%77#39%77#25%78#12%79#19%80#15%81#2%82#26%83#41%83#10%84#31%84#36%84#13%85#38%85#1%87#22%88#44%88#20%92#33%92#23%66#4%66#42%68#5%70#3%72#21%76#43%76#27%77#39%77#25%78#12%79#19%80#15%81#9%82#2%82#26%83#41%83#10%84#31%84#36%84#13%85#38%85#1%87#22%88#44%88#20%92#33%92#23%66#4%66#42%68#5%70#3%72#21%76#43%76#27%77#39%77#25%78#12%79#19%80#15%81#9%82#2%82#26%83#41%83#10%84#31%84#36%84#13%85#38%85#1%87#22%88#44%88#20%92#33%92#23%66#4%66#42%68#5%70#3%72#21%76#43%76#27%77#39%77#25%78#12%79#19%80#15%81#9%82#2%82#41%83#10%84#31%84#36%84#13%85#38%85#1%87#22%88#44%88#26%89#20%92#33%92#23%66#4%66#42%68#5%70#3%72#21%76#43%76#27%77#39%77#25%78#12%79#19%80#15%81#9%82#2%82#36%82#41%83#10%84#31%84#13%85#38%85#1%87#22%88#44%88#26%89#20%92#33%92#23%66#4%66#42%68#5%70#3%72#21%76#43%76#27%77#39%77#25%78#12%79#19%80#15%81#9%82#2%82#36%82#41%83#10%84#31%84#13%85#38%85#1%87#22%88#44%88#26%89#20%92#33%92#23%66#4%66#5%70#42%71#3%72#21%76#43%76#27%77#39%77#25%78#12%79#19%80#15%81#9%82#2%82#36%82#41%83#10%84#31%84#13%85#38%85#1%87#22%88#44%88#26%89#20%92#33%92#23%66#4%66#5%70#42%71#3%72#21%76#43%76#27%77#39%77#25%78#12%79#19%80#15%81#9%82#2%82#36%82#41%83#10%84#31%84#13%85#38%85#1%87#22%88#44%88#26%89#20%92#33%92#23%66#4%66#5%70#42%71#3%72#21%76#43%76#27%77#25%78#12%79#19%80#39%80#15%81#9%82#2%82#36%82#41%83#10%84#31%84#13%85#38%85#1%87#22%88#44%88#26%89#20%92#33%92#23%66#4%66#5%70#42%71#3%72#21%76#43%76#27%77#25%78#12%79#19%80#39%80#9%82#2%82#36%82#41%83#10%84#15%84#31%84#13%85#38%85#1%87#22%88#44%88#26%89#20%92#33%92#23%66#4%66#5%70#42%71#3%72#21%76#43%76#27%77#25%78#12%79#19%80#39%80#45%80#9%82#2%82#36%82#41%83#10%84#15%84#31%84#13%85#38%85#1%87#22%88#44%88#26%89#20%92#33%92#23%66#4%66#5%70#42%71#3%72#21%76#43%76#27%77#25%78#12%79#19%80#39%80#45%80#9%82#2%82#36%82#41%83#10%84#15%84#31%84#13%85#38%85#1%86#22%88#44%88#26%89#20%92#33%92#23%66#4%68#5%70#42%71#3%72#21%76#43%76#27%77#25%78#12%79#19%80#39%80#45%80#9%82#2%82#36%82#41%83#10%84#15%84#31%84#13%85#38%85#1%86#22%88#44%88#26%89#20%92#33%92#23%66#4%68#5%70#42%71#21%76#43%76#27%77#3%77#25%78#12%79#19%80#39%80#45%80#9%82#2%82#36%82#41%83#10%84#15%84#31%84#13%85#38%85#1%86#22%88#44%88#26%89#20%92#33%92#23%66#4%68#5%70#42%71#21%76#43%76#27%77#3%77#19%78#25%78#12%79#39%80#45%80#9%82#2%82#36%82#41%83#10%84#15%84#31%84#13%85#38%85#1%86#22%88#44%88#26%89#20%92#33%92#23%66#4%68#5%70#42%71#21%76#43%76#27%77#3%77#19%78#25%78#12%79#39%80#45%80#9%82#2%82#36%82#41%83#10%84#15%84#31%84#13%85#38%85#1%86#22%88#44%88#26%89#20%92#33%92#23%62#4%68#5%70#42%71#21%76#43%76#27%77#3%77#19%78#25%78#12%79#39%80#45%80#9%82#2%82#36%82#41%83#10%84#15%84#31%84#13%85#38%85#1%86#22%88#44%88#26%89#20%92#33%92#23%62#4%68#5%70#42%71#21%76#43%76#27%77#3%77#19%78#25%78#12%79#39%80#45%80#9%82#36%82#41%83#10%84#15%84#2%84#31%84#13%85#38%85#1%86#22%88#44%88#26%89#20%92#33%92#23%62#4%68#5%70#42%71#21%76#43%76#27%77#3%77#19%78#25%78#12%79#39%80#45%80#9%82#36%82#41%83#10%84#15%84#2%84#31%84#13%85#38%85#1%86#22%88#44%88#26%89#20%92#33%92#23%62#4%68#5%70#42%71#21%76#43%76#27%77#3%77#19%78#25%78#12%79#39%80#45%80#9%82#36%82#41%83#10%84#15%84#2%84#31%84#13%85#38%85#1%86#22%88#44%88#26%89#20%92#33%92#23%62#4%68#5%70#42%71#21%76#43%76#27%77#3%77#19%78#25%78#12%80#39%80#45%80#9%82#36%82#41%83#10%84#15%84#2%84#31%84#13%85#38%85#1%86#22%88#44%88#26%89#20%92#33%92#23%62#4%68#5%70#42%71#21%76#43%76#27%77#3%77#19%78#25%78#12%80#45%80#39%81#9%82#36%82#41%83#10%84#15%84#2%84#31%84#13%85#38%85#1%86#22%88#44%88#26%89#20%92#33%92#23%62#4%68#5%70#42%71#21%76#43%76#27%77#3%77#19%78#25%78#12%80#45%80#39%81#9%82#36%82#41%83#10%84#15%84#2%84#31%84#13%85#38%85#1%88#22%88#44%88#26%89#20%92#33%92#23%62#4%68#5%70#42%71#21%76#43%76#27%77#3%77#19%78#25%78#12%80#45%80#39%81#9%82#36%82#41%83#10%84#15%84#2%84#31%84#13%85#38%85#1%88#22%88#44%88#26%89#20%92#33%92#23%62#4%68#5%70#42%71#21%76#43%76#27%77#3%77#19%78#25%78#12%80#45%80#39%81#9%82#36%82#41%83#10%84#15%84#2%84#31%84#13%85#38%85#1%88#22%88#44%88#26%89#20%92#33%92#23%62#4%68#5%70#42%71#21%76#43%76#27%77#3%77#19%78#25%78#12%80#45%80#39%81#9%82#36%82#41%83#10%84#15%84#2%84#31%84#13%85#1%88#22%88#38%88#44%88#26%89#20%92#33%92#23%62#4%68#5%70#42%71#21%76#43%76#19%77#27%77#3%77#25%78#12%80#45%80#39%81#9%82#36%82#41%83#10%84#15%84#2%84#31%84#13%85#1%88#22%88#38%88#44%88#26%89#20%92#33%92#23%62#4%68#42%71#5%71#21%76#43%76#19%77#27%77#3%77#25%78#12%80#45%80#39%81#9%82#36%82#41%83#10%84#15%84#2%84#31%84#13%85#1%88#22%88#38%88#44%88#26%89#20%92#33%92#23%62#4%68#42%71#5%71#21%76#43%76#19%77#27%77#3%77#25%78#12%80#45%80#39%81#9%82#41%83#10%84#15%84#2%84#31%84#36%84#13%85#1%88#22%88#38%88#44%88#26%89#20%92#33%92#"
